subfolder,candidate_file,mcc_norm,energy
60,structure_54.bpseq,0.369769,-23.622100
60,structure_56.bpseq,0.469701,-19.640980
60,structure_6.bpseq,0.524036,-13.655068
60,structure_64.bpseq,0.364391,-21.183670
60,structure_9.bpseq,0.419539,-15.806280
61,structure_26.bpseq,0.523313,-22.906180
61,structure_40.bpseq,0.257044,-25.568770
61,structure_42.bpseq,0.211519,-25.775150
61,structure_45.bpseq,0.250312,-19.275260
61,structure_47.bpseq,0.482346,-25.963810
61,structure_50.bpseq,0.218447,-29.977200
61,structure_59.bpseq,0.308905,-34.303700
61,structure_62.bpseq,0.220292,-33.532500
61,structure_65.bpseq,0.228735,-29.203600
61,structure_7.bpseq,0.396496,-16.551851
62,structure_16.bpseq,0.551754,-19.377500
62,structure_24.bpseq,0.437951,-29.525700
62,structure_30.bpseq,0.470852,-24.198100
62,structure_32.bpseq,0.531895,-19.883790
62,structure_39.bpseq,0.462036,-22.146250
62,structure_4.bpseq,0.669059,-17.101390
62,structure_45.bpseq,0.525732,-19.988270
62,structure_50.bpseq,0.433279,-25.613300
62,structure_55.bpseq,0.320355,-24.404200
62,structure_6.bpseq,0.658931,-18.277660
63,structure_15.bpseq,0.432652,-21.731200
63,structure_17.bpseq,0.466678,-23.726190
63,structure_28.bpseq,0.451389,-24.421230
63,structure_39.bpseq,0.424380,-19.181340
63,structure_50.bpseq,0.462861,-22.510400
63,structure_55.bpseq,0.785529,-20.186140
63,structure_58.bpseq,0.544124,-29.292300
63,structure_60.bpseq,0.513944,-28.801400
63,structure_65.bpseq,0.351841,-25.288570
63,structure_67.bpseq,0.251149,-31.544400
64,structure_14.bpseq,0.541691,-26.833370
64,structure_17.bpseq,0.537380,-19.832251
64,structure_37.bpseq,0.559275,-22.464140
64,structure_42.bpseq,0.569829,-23.191700
64,structure_46.bpseq,0.531515,-25.919660
64,structure_50.bpseq,0.487596,-22.081640
64,structure_58.bpseq,0.533279,-24.742880
64,structure_69.bpseq,0.503207,-22.946970
64,structure_75.bpseq,0.525991,-22.346540
64,structure_78.bpseq,0.480945,-26.897370
65,structure_1.bpseq,0.665466,-21.469470
65,structure_10.bpseq,0.621446,-22.844410
65,structure_14.bpseq,0.447757,-23.178440
65,structure_16.bpseq,0.458560,-23.120930
65,structure_19.bpseq,0.556011,-24.130400
65,structure_46.bpseq,0.419879,-23.207570
65,structure_53.bpseq,0.395621,-22.663270
65,structure_6.bpseq,0.606944,-18.526978
65,structure_68.bpseq,0.529625,-28.483900
65,structure_85.bpseq,0.501350,-33.610300
66,structure_1.bpseq,0.675758,-11.828360
66,structure_19.bpseq,0.421851,-19.992970
66,structure_37.bpseq,0.600077,-17.722124
66,structure_4.bpseq,0.598718,-20.575640
66,structure_43.bpseq,0.362775,-16.722770
66,structure_48.bpseq,0.427459,-19.978490
66,structure_52.bpseq,0.423310,-27.827900
66,structure_58.bpseq,0.645509,-25.500440
66,structure_7.bpseq,0.597950,-18.355583
66,structure_81.bpseq,0.635831,-28.263600
67,structure_11.bpseq,0.415913,-18.093090
67,structure_21.bpseq,0.402871,-19.970610
67,structure_26.bpseq,0.411214,-18.739620
67,structure_29.bpseq,0.414276,-14.491660
67,structure_36.bpseq,0.253136,-25.172900
67,structure_4.bpseq,0.424363,-14.347440
67,structure_42.bpseq,0.481074,-21.208400
67,structure_47.bpseq,0.241575,-25.657600
67,structure_56.bpseq,0.261435,-18.801730
67,structure_8.bpseq,0.449912,-15.337340
68,structure_10.bpseq,0.282768,-27.305900
68,structure_13.bpseq,0.315039,-22.183700
68,structure_15.bpseq,0.351061,-18.717150
68,structure_17.bpseq,0.358656,-18.409290
68,structure_20.bpseq,0.265738,-19.916150
68,structure_32.bpseq,0.358993,-21.658700
68,structure_41.bpseq,0.263014,-23.299300
68,structure_61.bpseq,0.294407,-24.316200
68,structure_67.bpseq,0.205610,-25.281200
68,structure_73.bpseq,0.284097,-20.979700
69,structure_1.bpseq,0.395124,-12.529180
69,structure_11.bpseq,0.269604,-14.263000
69,structure_19.bpseq,0.236529,-21.290910
69,structure_3.bpseq,0.396032,-15.048060
69,structure_39.bpseq,0.463827,-18.577110
69,structure_41.bpseq,0.381010,-20.996110
69,structure_55.bpseq,0.506137,-23.731110
69,structure_62.bpseq,0.277111,-19.568610
69,structure_65.bpseq,0.381318,-27.336410
69,structure_77.bpseq,0.283026,-21.895610
70,structure_14.bpseq,0.561037,-18.321840
70,structure_20.bpseq,0.305232,-23.476240
70,structure_23.bpseq,0.489654,-19.112740
70,structure_34.bpseq,0.226111,-18.246340
70,structure_45.bpseq,0.274918,-27.116440
70,structure_47.bpseq,0.266931,-26.230240
70,structure_50.bpseq,0.245330,-25.325340
70,structure_54.bpseq,0.213908,-27.519440
70,structure_57.bpseq,0.285031,-23.054840
70,structure_8.bpseq,0.442338,-19.437240
71,structure_20.bpseq,0.790586,-17.908630
71,structure_22.bpseq,0.730724,-24.712270
71,structure_25.bpseq,0.692059,-18.937200
71,structure_37.bpseq,0.597759,-19.315270
71,structure_43.bpseq,0.512015,-22.162920
71,structure_46.bpseq,0.613180,-23.988130
71,structure_54.bpseq,0.619947,-18.324190
71,structure_60.bpseq,0.518454,-24.942290
71,structure_63.bpseq,0.562827,-22.985300
71,structure_76.bpseq,0.302040,-32.283600
72,structure_12.bpseq,0.606559,-24.453880
72,structure_14.bpseq,0.615130,-22.760710
72,structure_18.bpseq,0.628182,-24.239420
72,structure_26.bpseq,0.502908,-22.318730
72,structure_36.bpseq,0.511032,-18.320706
72,structure_38.bpseq,0.497162,-26.029540
72,structure_42.bpseq,0.450305,-25.259240
72,structure_48.bpseq,0.625239,-26.479550
72,structure_61.bpseq,0.499728,-25.156850
72,structure_63.bpseq,0.486483,-23.088760
73,structure_11.bpseq,0.458479,-17.033518
73,structure_13.bpseq,0.410562,-24.910850
73,structure_16.bpseq,0.457338,-17.634540
73,structure_30.bpseq,0.236323,-22.510480
73,structure_39.bpseq,0.250196,-28.738200
73,structure_43.bpseq,0.482405,-24.990380
73,structure_53.bpseq,0.248549,-30.005600
73,structure_6.bpseq,0.624589,-20.024340
73,structure_64.bpseq,0.472058,-25.065360
73,structure_66.bpseq,0.433006,-34.440800
74,structure_11.bpseq,0.654539,-17.098630
74,structure_19.bpseq,0.722483,-13.369100
74,structure_25.bpseq,0.574360,-17.827100
74,structure_28.bpseq,0.498508,-16.706600
74,structure_43.bpseq,0.604923,-26.562126
74,structure_51.bpseq,0.540153,-25.212190
74,structure_60.bpseq,0.520389,-25.167200
74,structure_62.bpseq,0.288824,-29.263270
74,structure_7.bpseq,0.707732,-12.093600
74,structure_9.bpseq,0.722368,-12.368200
75,structure_13.bpseq,0.555298,-19.384090
75,structure_29.bpseq,0.502090,-19.035380
75,structure_3.bpseq,0.762921,-14.986870
75,structure_35.bpseq,0.506815,-19.239720
75,structure_54.bpseq,0.563227,-22.662450
75,structure_57.bpseq,0.498026,-23.564950
75,structure_60.bpseq,0.563199,-28.723300
75,structure_67.bpseq,0.377587,-28.013100
75,structure_74.bpseq,0.415096,-26.071300
75,structure_77.bpseq,0.403440,-31.717600
76,structure_14.bpseq,0.618327,-18.044000
76,structure_18.bpseq,0.662986,-21.270820
76,structure_21.bpseq,0.421698,-19.519210
76,structure_24.bpseq,0.663332,-15.315830
76,structure_33.bpseq,0.478702,-25.037890
76,structure_46.bpseq,0.669632,-22.027470
76,structure_63.bpseq,0.405501,-22.101580
76,structure_66.bpseq,0.454766,-27.434280
76,structure_72.bpseq,0.268797,-26.119350
76,structure_75.bpseq,0.287100,-28.408000
77,structure_1.bpseq,0.856753,-3.653800
77,structure_2.bpseq,0.163310,-5.434950
80,structure_1.bpseq,0.856753,-2.647132
80,structure_2.bpseq,0.100000,-10.808150
81,structure_20.bpseq,0.312589,-28.553050
81,structure_35.bpseq,0.365228,-30.556890
81,structure_48.bpseq,0.266692,-32.556220
81,structure_56.bpseq,0.397538,-26.883363
81,structure_63.bpseq,0.388842,-32.061050
81,structure_70.bpseq,0.414756,-28.684970
81,structure_74.bpseq,0.355046,-31.150990
81,structure_76.bpseq,0.390372,-31.504460
81,structure_79.bpseq,0.411078,-33.279140
81,structure_85.bpseq,0.319407,-32.973860
82,structure_15.bpseq,0.516508,-21.410000
82,structure_20.bpseq,0.466706,-13.406700
82,structure_23.bpseq,0.649552,-12.820800
82,structure_37.bpseq,0.514705,-17.957900
82,structure_44.bpseq,0.452773,-21.343600
82,structure_50.bpseq,0.638425,-17.234200
82,structure_53.bpseq,0.620099,-21.848130
82,structure_59.bpseq,0.509254,-23.751540
82,structure_66.bpseq,0.663981,-24.132860
82,structure_7.bpseq,0.570913,-14.588900
83,structure_14.bpseq,0.469771,-19.436870
83,structure_2.bpseq,0.571252,-18.087550
83,structure_20.bpseq,0.650627,-19.323370
83,structure_26.bpseq,0.570069,-20.844810
83,structure_28.bpseq,0.674291,-18.143500
83,structure_37.bpseq,0.612955,-16.720700
83,structure_42.bpseq,0.567011,-21.155650
83,structure_48.bpseq,0.595960,-17.783720
83,structure_50.bpseq,0.600081,-22.743610
83,structure_82.bpseq,0.658254,-25.654077
84,structure_11.bpseq,0.413409,-17.345300
84,structure_24.bpseq,0.624635,-20.378460
84,structure_26.bpseq,0.596751,-18.191810
84,structure_32.bpseq,0.450922,-20.130620
84,structure_41.bpseq,0.399619,-28.565390
84,structure_46.bpseq,0.292925,-22.158850
84,structure_54.bpseq,0.487476,-27.760140
84,structure_7.bpseq,0.662103,-13.177000
84,structure_70.bpseq,0.547625,-20.208980
84,structure_73.bpseq,0.436472,-24.832548
85,structure_1.bpseq,0.759465,-8.359500
85,structure_15.bpseq,0.707912,-11.685200
85,structure_19.bpseq,0.568204,-15.960110
85,structure_28.bpseq,0.626459,-10.984700
85,structure_30.bpseq,0.703617,-24.655418
85,structure_46.bpseq,0.467159,-14.373200
85,structure_64.bpseq,0.485756,-26.677240
85,structure_74.bpseq,0.690434,-23.740916
85,structure_84.bpseq,0.617655,-30.318250
85,structure_89.bpseq,0.563304,-33.254170
86,structure_10.bpseq,0.464122,-18.377590
86,structure_2.bpseq,0.766435,-15.287000
86,structure_28.bpseq,0.600797,-26.679195
86,structure_30.bpseq,0.761176,-18.924180
86,structure_4.bpseq,0.667421,-13.980500
86,structure_43.bpseq,0.726654,-16.209500
86,structure_59.bpseq,0.617016,-19.216040
86,structure_6.bpseq,0.693643,-13.010600
86,structure_61.bpseq,0.473675,-23.210680
86,structure_77.bpseq,0.695922,-35.120960
87,structure_25.bpseq,0.398710,-27.088120
87,structure_29.bpseq,0.433217,-21.181830
87,structure_3.bpseq,0.386963,-13.660350
87,structure_32.bpseq,0.462119,-17.486350
87,structure_42.bpseq,0.437735,-21.083230
87,structure_51.bpseq,0.438888,-22.137320
87,structure_57.bpseq,0.460685,-23.875700
87,structure_61.bpseq,0.532615,-18.930254
87,structure_64.bpseq,0.508638,-19.062910
87,structure_77.bpseq,0.565498,-23.295350
88,structure_14.bpseq,0.491188,-19.012731
88,structure_18.bpseq,0.588989,-25.214570
88,structure_22.bpseq,0.542566,-18.533941
88,structure_26.bpseq,0.652621,-20.607100
88,structure_4.bpseq,0.573914,-21.963270
88,structure_45.bpseq,0.670472,-18.131522
88,structure_58.bpseq,0.275752,-21.759250
88,structure_65.bpseq,0.605306,-22.775210
88,structure_7.bpseq,0.607666,-14.115200
88,structure_9.bpseq,0.638441,-24.070820
89,structure_1.bpseq,0.817612,-10.541430
89,structure_22.bpseq,0.792685,-11.498830
89,structure_25.bpseq,0.775721,-18.169670
89,structure_27.bpseq,0.827196,-18.219860
89,structure_40.bpseq,0.663630,-23.583720
89,structure_49.bpseq,0.773967,-16.977250
89,structure_57.bpseq,0.684236,-22.216430
89,structure_59.bpseq,0.424099,-29.384700
89,structure_68.bpseq,0.457155,-26.874100
89,structure_72.bpseq,0.659615,-26.871000
90,structure_14.bpseq,0.649035,-17.435600
90,structure_17.bpseq,0.676020,-21.055210
90,structure_21.bpseq,0.605883,-16.747860
90,structure_23.bpseq,0.640676,-19.616060
90,structure_26.bpseq,0.437577,-21.024630
90,structure_29.bpseq,0.565135,-22.098730
90,structure_36.bpseq,0.633001,-16.743420
90,structure_59.bpseq,0.536074,-20.364690
90,structure_61.bpseq,0.621546,-25.974800
90,structure_70.bpseq,0.512613,-22.441080
91,structure_1.bpseq,0.835270,-9.320830
91,structure_14.bpseq,0.656987,-12.179350
91,structure_16.bpseq,0.777088,-13.510430
91,structure_25.bpseq,0.653722,-15.829550
91,structure_43.bpseq,0.676218,-18.179410
91,structure_47.bpseq,0.389990,-21.420950
91,structure_5.bpseq,0.524767,-15.305547
91,structure_51.bpseq,0.607057,-14.109871
91,structure_56.bpseq,0.714408,-18.062640
91,structure_9.bpseq,0.709007,-15.496868
92,structure_1.bpseq,0.749949,-12.400000
92,structure_11.bpseq,0.634623,-18.113960
92,structure_17.bpseq,0.399713,-20.249240
92,structure_3.bpseq,0.679523,-12.597500
92,structure_32.bpseq,0.564047,-13.272500
92,structure_42.bpseq,0.487077,-28.819000
92,structure_44.bpseq,0.510642,-29.649350
92,structure_5.bpseq,0.637912,-15.172100
92,structure_52.bpseq,0.675395,-28.409670
92,structure_54.bpseq,0.695283,-29.845750
93,structure_22.bpseq,0.645974,-21.220210
93,structure_25.bpseq,0.580582,-16.620370
93,structure_32.bpseq,0.688996,-15.011930
93,structure_37.bpseq,0.489671,-20.170350
93,structure_52.bpseq,0.522350,-26.329790
93,structure_54.bpseq,0.494074,-25.281340
93,structure_57.bpseq,0.573875,-23.157010
93,structure_60.bpseq,0.608732,-27.805830
93,structure_66.bpseq,0.555874,-20.891910
93,structure_8.bpseq,0.627969,-24.640310
94,structure_12.bpseq,0.730667,-13.316400
94,structure_21.bpseq,0.608443,-20.630290
94,structure_24.bpseq,0.771564,-18.985170
94,structure_28.bpseq,0.602090,-18.881440
94,structure_45.bpseq,0.656250,-20.372360
94,structure_47.bpseq,0.662888,-28.467800
94,structure_60.bpseq,0.259771,-24.786600
94,structure_62.bpseq,0.690775,-28.326800
94,structure_66.bpseq,0.701943,-27.565000
94,structure_9.bpseq,0.659341,-16.789540
95,structure_2.bpseq,0.616373,-16.921150
95,structure_25.bpseq,0.625183,-21.733790
95,structure_27.bpseq,0.452955,-20.919500
95,structure_31.bpseq,0.420011,-20.875720
95,structure_43.bpseq,0.471536,-21.733550
95,structure_47.bpseq,0.435822,-26.760320
95,structure_5.bpseq,0.555566,-19.955770
95,structure_50.bpseq,0.571611,-21.786710
95,structure_54.bpseq,0.401532,-29.465940
95,structure_64.bpseq,0.638535,-19.549110
96,structure_13.bpseq,0.547412,-19.539800
96,structure_15.bpseq,0.568421,-19.659100
96,structure_36.bpseq,0.313864,-22.095700
96,structure_43.bpseq,0.466437,-22.221160
96,structure_45.bpseq,0.708649,-28.462440
96,structure_50.bpseq,0.420883,-24.119250
96,structure_60.bpseq,0.645974,-26.299670
96,structure_66.bpseq,0.528527,-29.304610
96,structure_76.bpseq,0.508716,-23.591230
96,structure_86.bpseq,0.676035,-30.927278
97,structure_15.bpseq,0.724551,-19.896410
97,structure_27.bpseq,0.511631,-22.689310
97,structure_36.bpseq,0.714600,-16.508200
97,structure_4.bpseq,0.695774,-13.296300
97,structure_44.bpseq,0.616779,-15.931600
97,structure_49.bpseq,0.676024,-21.116450
97,structure_67.bpseq,0.625865,-28.383320
97,structure_7.bpseq,0.517462,-21.702540
97,structure_73.bpseq,0.374854,-24.975460
97,structure_77.bpseq,0.606363,-32.710880
98,structure_10.bpseq,0.634905,-16.533780
98,structure_17.bpseq,0.589544,-15.083350
98,structure_19.bpseq,0.562251,-22.141828
98,structure_2.bpseq,0.635197,-14.741330
98,structure_24.bpseq,0.476157,-22.908480
98,structure_32.bpseq,0.502223,-18.845210
98,structure_34.bpseq,0.653546,-20.633868
98,structure_51.bpseq,0.644984,-19.109630
98,structure_57.bpseq,0.510902,-20.900114
98,structure_59.bpseq,0.569905,-21.764829
99,structure_15.bpseq,0.567145,-19.293270
99,structure_23.bpseq,0.555978,-28.473230
99,structure_56.bpseq,0.590267,-27.388360
99,structure_6.bpseq,0.378186,-25.418380
99,structure_66.bpseq,0.495015,-27.157740
99,structure_75.bpseq,0.320581,-28.264310
99,structure_83.bpseq,0.680077,-25.469990
99,structure_9.bpseq,0.547081,-24.037750
99,structure_94.bpseq,0.578337,-27.964180
99,structure_96.bpseq,0.618943,-31.155710
100,structure_10.bpseq,0.451313,-16.837890
100,structure_13.bpseq,0.479042,-17.652900
100,structure_17.bpseq,0.581684,-12.493719
100,structure_20.bpseq,0.614874,-19.133410
100,structure_36.bpseq,0.544853,-17.025570
100,structure_4.bpseq,0.675214,-16.147550
100,structure_41.bpseq,0.733725,-23.057680
100,structure_46.bpseq,0.695932,-16.741460
100,structure_7.bpseq,0.694202,-13.428119
100,structure_75.bpseq,0.689570,-25.003400
101,structure_1.bpseq,0.530798,-8.479300
101,structure_24.bpseq,0.557126,-17.619200
101,structure_38.bpseq,0.508793,-23.764900
101,structure_46.bpseq,0.570916,-28.627600
101,structure_61.bpseq,0.501571,-20.429400
101,structure_66.bpseq,0.455346,-23.092600
101,structure_71.bpseq,0.548490,-20.999800
101,structure_77.bpseq,0.576999,-20.885300
101,structure_8.bpseq,0.443965,-12.737000
101,structure_92.bpseq,0.551186,-22.123700
102,structure_12.bpseq,0.703426,-19.791520
102,structure_15.bpseq,0.610254,-16.768600
102,structure_22.bpseq,0.760180,-24.172640
102,structure_31.bpseq,0.665353,-25.941290
102,structure_37.bpseq,0.433113,-19.542150
102,structure_39.bpseq,0.751145,-22.512360
102,structure_45.bpseq,0.550483,-23.737740
102,structure_57.bpseq,0.634963,-28.217149
102,structure_68.bpseq,0.521983,-32.540050
102,structure_71.bpseq,0.564928,-29.527760
103,structure_16.bpseq,0.563418,-11.174240
103,structure_2.bpseq,0.510836,-9.538570
103,structure_21.bpseq,0.527235,-18.054060
103,structure_24.bpseq,0.547887,-20.013180
103,structure_27.bpseq,0.400933,-17.082200
103,structure_30.bpseq,0.744516,-17.226060
103,structure_32.bpseq,0.419088,-15.269933
103,structure_35.bpseq,0.622376,-11.581640
103,structure_41.bpseq,0.537774,-24.139140
103,structure_46.bpseq,0.411086,-20.396570
105,structure_12.bpseq,0.221378,-14.114544
105,structure_14.bpseq,0.437421,-12.333940
105,structure_17.bpseq,0.238613,-20.217500
105,structure_24.bpseq,0.319890,-12.945351
105,structure_27.bpseq,0.230091,-15.658730
105,structure_3.bpseq,0.610554,-8.390650
105,structure_31.bpseq,0.218228,-21.774720
105,structure_33.bpseq,0.254348,-21.495960
105,structure_6.bpseq,0.581754,-10.212010
105,structure_9.bpseq,0.356747,-13.583655
106,structure_1.bpseq,0.503418,-15.877530
106,structure_15.bpseq,0.531375,-13.316379
106,structure_19.bpseq,0.379655,-18.197590
106,structure_21.bpseq,0.503418,-18.817010
106,structure_27.bpseq,0.551600,-19.728890
106,structure_4.bpseq,0.549508,-16.616960
106,structure_44.bpseq,0.236612,-26.544900
106,structure_47.bpseq,0.453500,-21.502840
106,structure_49.bpseq,0.336899,-30.150700
106,structure_51.bpseq,0.373761,-26.472200
107,structure_13.bpseq,0.314091,-16.021700
107,structure_2.bpseq,0.432041,-12.828080
107,structure_24.bpseq,0.247129,-16.836220
107,structure_27.bpseq,0.263253,-24.500200
107,structure_30.bpseq,0.354892,-18.994840
107,structure_35.bpseq,0.239302,-18.259750
107,structure_47.bpseq,0.363696,-18.473550
107,structure_51.bpseq,0.255051,-23.769780
107,structure_55.bpseq,0.417663,-22.512880
107,structure_68.bpseq,0.410060,-28.694600
108,structure_13.bpseq,0.275752,-17.326810
108,structure_26.bpseq,0.274862,-18.779410
108,structure_29.bpseq,0.294234,-16.411510
108,structure_32.bpseq,0.383844,-16.523640
108,structure_44.bpseq,0.344338,-22.967406
108,structure_55.bpseq,0.329021,-19.855330
108,structure_58.bpseq,0.261312,-26.928080
108,structure_6.bpseq,0.453423,-13.310690
108,structure_63.bpseq,0.460286,-21.051970
108,structure_71.bpseq,0.383361,-27.707980
109,structure_1.bpseq,0.838265,-6.892420
109,structure_10.bpseq,0.541156,-14.114390
109,structure_15.bpseq,0.499660,-16.559150
109,structure_17.bpseq,0.620385,-15.096370
109,structure_20.bpseq,0.278854,-14.124830
109,structure_23.bpseq,0.267881,-17.173960
109,structure_26.bpseq,0.399190,-26.377700
109,structure_31.bpseq,0.276237,-16.996790
109,structure_34.bpseq,0.284301,-23.570000
109,structure_5.bpseq,0.403574,-17.610700
110,structure_10.bpseq,0.514397,-13.165130
110,structure_13.bpseq,0.625436,-19.678330
110,structure_23.bpseq,0.399997,-21.985307
110,structure_25.bpseq,0.444930,-17.581710
110,structure_28.bpseq,0.504406,-19.915780
110,structure_35.bpseq,0.575329,-25.092260
110,structure_37.bpseq,0.330561,-21.569263
110,structure_39.bpseq,0.375267,-29.393170
110,structure_41.bpseq,0.419698,-21.251530
110,structure_5.bpseq,0.560474,-13.322740
111,structure_12.bpseq,0.385011,-23.577800
111,structure_22.bpseq,0.433945,-22.859000
111,structure_25.bpseq,0.425759,-24.248400
111,structure_40.bpseq,0.300542,-28.724700
111,structure_51.bpseq,0.425759,-23.313400
111,structure_53.bpseq,0.282147,-24.934000
111,structure_82.bpseq,0.424298,-31.960300
111,structure_88.bpseq,0.450875,-30.475900
111,structure_90.bpseq,0.297486,-20.878600
111,structure_96.bpseq,0.433596,-27.174600
112,structure_1.bpseq,0.670026,-8.688800
112,structure_10.bpseq,0.494724,-13.324000
112,structure_20.bpseq,0.471209,-14.642860
112,structure_22.bpseq,0.601142,-15.445880
112,structure_27.bpseq,0.591924,-13.578030
112,structure_30.bpseq,0.383255,-15.373010
112,structure_32.bpseq,0.451037,-17.962770
112,structure_35.bpseq,0.265781,-19.240030
112,structure_39.bpseq,0.399190,-16.545330
112,structure_43.bpseq,0.240402,-28.918650
113,structure_10.bpseq,0.170842,-14.024120
113,structure_14.bpseq,0.636660,-12.761670
113,structure_16.bpseq,0.459030,-20.626350
113,structure_20.bpseq,0.236141,-21.133030
113,structure_22.bpseq,0.400337,-15.768910
113,structure_27.bpseq,0.243679,-21.781990
113,structure_3.bpseq,0.186709,-13.506700
113,structure_31.bpseq,0.365870,-17.602288
113,structure_34.bpseq,0.342126,-19.346590
113,structure_5.bpseq,0.243063,-11.385190
114,structure_10.bpseq,0.376215,-11.762990
114,structure_17.bpseq,0.352495,-14.796720
114,structure_22.bpseq,0.343034,-13.480860
114,structure_25.bpseq,0.387415,-15.649150
114,structure_28.bpseq,0.510637,-19.405700
114,structure_30.bpseq,0.286997,-25.067270
114,structure_34.bpseq,0.454151,-22.231950
114,structure_37.bpseq,0.372489,-22.370230
114,structure_40.bpseq,0.367011,-24.532860
114,structure_5.bpseq,0.454967,-7.837940
115,structure_14.bpseq,0.645257,-10.139370
115,structure_20.bpseq,0.474006,-13.174970
115,structure_23.bpseq,0.524614,-12.017960
115,structure_26.bpseq,0.472963,-12.940560
115,structure_32.bpseq,0.396648,-14.588540
115,structure_35.bpseq,0.452073,-20.830800
115,structure_37.bpseq,0.390600,-20.336000
115,structure_39.bpseq,0.407703,-22.501000
115,structure_4.bpseq,0.592009,-11.688510
115,structure_8.bpseq,0.611728,-9.477119
116,structure_1.bpseq,0.551693,-7.635500
116,structure_13.bpseq,0.375000,-13.859960
116,structure_19.bpseq,0.211325,-12.468440
116,structure_26.bpseq,0.715294,-14.909320
116,structure_28.bpseq,0.468687,-13.635140
116,structure_33.bpseq,0.420428,-21.194926
116,structure_35.bpseq,0.624615,-16.074700
116,structure_4.bpseq,0.571940,-9.456200
116,structure_6.bpseq,0.722153,-7.373700
116,structure_9.bpseq,0.581927,-10.896200
117,structure_11.bpseq,0.503411,-20.390840
117,structure_14.bpseq,0.818031,-16.014890
117,structure_18.bpseq,0.479257,-21.133740
117,structure_2.bpseq,0.699590,-14.751350
117,structure_26.bpseq,0.602220,-19.631740
117,structure_28.bpseq,0.603388,-19.911540
117,structure_36.bpseq,0.553700,-20.638140
117,structure_40.bpseq,0.321026,-22.894140
117,structure_42.bpseq,0.388772,-21.534240
117,structure_47.bpseq,0.495752,-22.558940
118,structure_14.bpseq,0.662669,-15.817290
118,structure_16.bpseq,0.454851,-13.841710
118,structure_18.bpseq,0.490269,-12.489809
118,structure_21.bpseq,0.675205,-16.773600
118,structure_24.bpseq,0.553392,-16.097530
118,structure_3.bpseq,0.708665,-8.674610
118,structure_38.bpseq,0.533672,-22.105500
118,structure_48.bpseq,0.300148,-19.675400
118,structure_5.bpseq,0.515547,-9.699340
118,structure_7.bpseq,0.657885,-12.081001
119,structure_11.bpseq,0.475417,-17.966870
119,structure_15.bpseq,0.502815,-21.672550
119,structure_20.bpseq,0.454212,-24.171010
119,structure_25.bpseq,0.435275,-19.234080
119,structure_27.bpseq,0.615132,-20.604950
119,structure_30.bpseq,0.356175,-21.592590
119,structure_33.bpseq,0.514111,-18.835300
119,structure_35.bpseq,0.357217,-24.880800
119,structure_38.bpseq,0.359905,-26.544950
119,structure_6.bpseq,0.464798,-15.618280
120,structure_1.bpseq,0.546307,-13.511630
120,structure_10.bpseq,0.405687,-18.336350
120,structure_15.bpseq,0.213848,-12.929320
120,structure_22.bpseq,0.406304,-17.056380
120,structure_24.bpseq,0.379832,-18.424380
120,structure_28.bpseq,0.217157,-15.841840
120,structure_32.bpseq,0.408284,-18.447230
120,structure_36.bpseq,0.474500,-17.471970
120,structure_4.bpseq,0.509159,-13.005060
120,structure_7.bpseq,0.464364,-13.164390
121,structure_1.bpseq,0.755344,-13.697350
121,structure_10.bpseq,0.617670,-17.477130
121,structure_14.bpseq,0.502374,-16.870690
121,structure_19.bpseq,0.597129,-17.724190
121,structure_22.bpseq,0.360101,-21.306410
121,structure_25.bpseq,0.395417,-18.552940
121,structure_32.bpseq,0.609256,-19.739310
121,structure_39.bpseq,0.384127,-17.893880
121,structure_4.bpseq,0.606529,-13.875230
121,structure_48.bpseq,0.408838,-23.530510
122,structure_16.bpseq,0.545675,-15.608600
122,structure_20.bpseq,0.406806,-20.014820
122,structure_22.bpseq,0.317529,-16.734800
122,structure_26.bpseq,0.341153,-21.030100
122,structure_32.bpseq,0.547233,-19.993280
122,structure_34.bpseq,0.388796,-21.592500
122,structure_41.bpseq,0.545552,-14.538350
122,structure_43.bpseq,0.503493,-25.505100
122,structure_46.bpseq,0.243788,-26.841300
122,structure_7.bpseq,0.484464,-15.260160
123,structure_13.bpseq,0.605344,-17.012650
123,structure_20.bpseq,0.317304,-11.746660
123,structure_25.bpseq,0.533789,-15.120520
123,structure_27.bpseq,0.581711,-13.715412
123,structure_29.bpseq,0.448992,-22.480770
123,structure_32.bpseq,0.563555,-14.780214
123,structure_35.bpseq,0.534800,-21.435640
123,structure_38.bpseq,0.538348,-15.496580
123,structure_44.bpseq,0.152184,-23.085630
123,structure_9.bpseq,0.513325,-17.700210
124,structure_14.bpseq,0.193152,-18.464810
124,structure_17.bpseq,0.658335,-17.918610
124,structure_2.bpseq,0.756704,-15.045770
124,structure_21.bpseq,0.668036,-16.390520
124,structure_27.bpseq,0.320369,-20.580310
124,structure_29.bpseq,0.343480,-21.527410
124,structure_31.bpseq,0.206123,-17.861010
124,structure_34.bpseq,0.195476,-15.921420
124,structure_4.bpseq,0.795804,-14.063040
124,structure_6.bpseq,0.225562,-19.062410
125,structure_1.bpseq,0.892466,-5.363420
125,structure_13.bpseq,0.713146,-13.611620
125,structure_15.bpseq,0.875239,-11.054210
125,structure_20.bpseq,0.757423,-11.756280
125,structure_24.bpseq,0.625193,-14.405461
125,structure_3.bpseq,0.737488,-12.869710
125,structure_32.bpseq,0.657024,-16.152580
125,structure_54.bpseq,0.663340,-16.081360
