subfolder,candidate_file,mcc_norm,energy
60,structure_18.bpseq,0.173140,-15.345980
60,structure_3.bpseq,0.850365,-10.685540
60,structure_6.bpseq,0.510323,-8.509550
60,structure_9.bpseq,0.579572,-12.106570
61,structure_11.bpseq,0.428903,-13.680280
61,structure_13.bpseq,0.622360,-10.374720
61,structure_16.bpseq,0.619118,-13.686440
61,structure_18.bpseq,0.378140,-12.814400
61,structure_2.bpseq,0.392136,-7.069100
61,structure_20.bpseq,0.503795,-14.976050
61,structure_22.bpseq,0.607315,-15.563560
61,structure_3.bpseq,1.000000,-8.989450
61,structure_5.bpseq,0.400077,-18.843390
61,structure_8.bpseq,0.529746,-12.030860
62,structure_1.bpseq,0.753546,-4.047890
62,structure_10.bpseq,0.478467,-9.131070
62,structure_13.bpseq,0.213028,-14.147080
62,structure_16.bpseq,0.597562,-15.749040
62,structure_18.bpseq,0.380477,-13.600490
62,structure_19.bpseq,0.619170,-11.838991
62,structure_20.bpseq,0.655080,-10.620901
62,structure_3.bpseq,0.580096,-8.119180
62,structure_5.bpseq,0.791457,-8.201970
62,structure_7.bpseq,0.449082,-9.382350
63,structure_1.bpseq,1.000000,-6.768020
63,structure_10.bpseq,0.543748,-8.342010
63,structure_11.bpseq,0.704246,-12.567810
63,structure_12.bpseq,0.613607,-15.146350
63,structure_13.bpseq,0.380273,-13.075730
63,structure_15.bpseq,0.674751,-10.336840
63,structure_16.bpseq,0.272872,-9.690710
63,structure_18.bpseq,0.503678,-11.027760
63,structure_4.bpseq,0.639876,-9.236200
63,structure_7.bpseq,0.684637,-9.252650
64,structure_1.bpseq,0.834077,-11.429850
64,structure_11.bpseq,0.741191,-13.382720
64,structure_14.bpseq,0.388297,-15.470830
64,structure_17.bpseq,0.618889,-15.803230
64,structure_19.bpseq,0.527714,-14.201060
64,structure_21.bpseq,0.454044,-18.992630
64,structure_3.bpseq,0.675412,-11.827760
64,structure_5.bpseq,0.448676,-11.827550
64,structure_7.bpseq,0.491394,-11.312570
64,structure_9.bpseq,0.526207,-11.505970
65,structure_1.bpseq,0.946910,-4.511350
65,structure_10.bpseq,0.492054,-12.879480
65,structure_13.bpseq,0.631810,-15.507560
65,structure_16.bpseq,0.441949,-17.415860
65,structure_17.bpseq,0.483254,-15.739280
65,structure_18.bpseq,0.405099,-13.283089
65,structure_21.bpseq,0.542775,-18.190270
65,structure_3.bpseq,0.674662,-5.672560
65,structure_6.bpseq,0.791713,-11.321400
65,structure_8.bpseq,0.459131,-14.024590
66,structure_1.bpseq,0.939481,-6.457480
66,structure_11.bpseq,0.631593,-13.670980
66,structure_13.bpseq,0.676777,-12.495370
66,structure_15.bpseq,0.546977,-13.592230
66,structure_17.bpseq,0.377834,-14.832990
66,structure_20.bpseq,0.401153,-15.722690
66,structure_22.bpseq,0.531250,-16.637420
66,structure_5.bpseq,0.590784,-8.346450
66,structure_7.bpseq,0.669918,-9.968950
66,structure_9.bpseq,0.595080,-10.735950
67,structure_1.bpseq,0.376365,-4.831600
67,structure_12.bpseq,0.571440,-7.400670
67,structure_14.bpseq,0.190430,-13.824440
67,structure_16.bpseq,0.169209,-8.319680
67,structure_17.bpseq,0.441279,-15.689870
67,structure_19.bpseq,0.231457,-19.230780
67,structure_4.bpseq,0.400634,-5.637370
67,structure_6.bpseq,0.742202,-7.831410
67,structure_8.bpseq,0.169309,-11.137289
67,structure_9.bpseq,0.637982,-10.601755
68,structure_11.bpseq,0.716295,-9.124180
68,structure_14.bpseq,0.235560,-14.325320
68,structure_16.bpseq,0.425805,-16.921480
68,structure_18.bpseq,0.462480,-19.225420
68,structure_2.bpseq,0.918646,-6.542000
68,structure_20.bpseq,0.361856,-15.225490
68,structure_4.bpseq,0.638144,-7.560410
68,structure_5.bpseq,0.636002,-10.411990
68,structure_7.bpseq,0.595099,-11.510700
68,structure_9.bpseq,0.628700,-14.652590
69,structure_12.bpseq,0.447576,-12.253390
69,structure_14.bpseq,0.633489,-13.437160
69,structure_17.bpseq,0.412928,-13.971780
69,structure_19.bpseq,0.447576,-17.825200
69,structure_2.bpseq,0.535689,-9.792450
69,structure_21.bpseq,0.212950,-16.333110
69,structure_23.bpseq,0.455963,-17.340500
69,structure_4.bpseq,0.379573,-10.868660
69,structure_7.bpseq,0.567735,-8.068320
69,structure_9.bpseq,0.551675,-13.923010
70,structure_1.bpseq,0.910384,-9.256648
70,structure_12.bpseq,0.615338,-13.589460
70,structure_14.bpseq,0.581951,-17.003780
70,structure_16.bpseq,0.180199,-16.717530
70,structure_18.bpseq,0.314753,-18.180710
70,structure_2.bpseq,0.668982,-10.718537
70,structure_20.bpseq,0.295476,-23.715350
70,structure_5.bpseq,0.417276,-8.967910
70,structure_7.bpseq,0.444042,-6.591070
70,structure_9.bpseq,0.387055,-16.386250
71,structure_12.bpseq,0.478467,-9.038370
71,structure_13.bpseq,0.414642,-8.285610
71,structure_14.bpseq,0.168082,-15.557940
71,structure_16.bpseq,0.448755,-13.348390
71,structure_19.bpseq,0.358981,-13.666650
71,structure_2.bpseq,0.947214,-7.808660
71,structure_3.bpseq,0.500000,-7.442610
71,structure_4.bpseq,0.583090,-11.273610
71,structure_7.bpseq,0.178467,-11.537626
71,structure_9.bpseq,0.192059,-12.836000
72,structure_1.bpseq,0.840917,-5.859040
72,structure_11.bpseq,0.202556,-10.765920
72,structure_12.bpseq,0.156684,-13.754630
72,structure_14.bpseq,0.386655,-17.113090
72,structure_16.bpseq,0.375394,-17.194090
72,structure_18.bpseq,0.435412,-19.503350
72,structure_2.bpseq,0.552347,-13.971240
72,structure_3.bpseq,0.914174,-7.606903
72,structure_6.bpseq,0.128595,-19.627850
72,structure_9.bpseq,0.142025,-22.841550
73,structure_12.bpseq,0.605167,-11.857230
73,structure_14.bpseq,0.497008,-17.522830
73,structure_16.bpseq,0.387156,-17.866130
73,structure_18.bpseq,0.397672,-13.139270
73,structure_19.bpseq,0.544281,-13.889730
73,structure_2.bpseq,0.388297,-8.391330
73,structure_3.bpseq,0.633253,-8.568190
73,structure_4.bpseq,0.383635,-10.211580
73,structure_7.bpseq,0.556773,-10.141720
73,structure_9.bpseq,0.406838,-10.921240
74,structure_1.bpseq,0.908284,-8.118160
74,structure_11.bpseq,0.762069,-9.491530
74,structure_13.bpseq,0.511008,-9.306600
74,structure_15.bpseq,0.585954,-13.922820
74,structure_17.bpseq,0.546034,-14.183470
74,structure_20.bpseq,0.287430,-17.670430
74,structure_23.bpseq,0.462057,-19.572830
74,structure_4.bpseq,0.520660,-10.921720
74,structure_6.bpseq,0.509614,-12.209490
74,structure_9.bpseq,0.520761,-15.666710
75,structure_1.bpseq,0.668201,-2.234100
75,structure_12.bpseq,0.611003,-14.685190
75,structure_13.bpseq,0.610665,-16.448260
75,structure_14.bpseq,0.671311,-14.538790
75,structure_16.bpseq,0.686283,-15.749320
75,structure_19.bpseq,0.731950,-14.141240
75,structure_2.bpseq,1.000000,-8.028220
75,structure_4.bpseq,0.490415,-8.303870
75,structure_7.bpseq,0.711025,-13.828010
75,structure_9.bpseq,0.218228,-11.474017
76,structure_1.bpseq,0.747537,-15.035420
76,structure_11.bpseq,0.438020,-10.914180
76,structure_13.bpseq,0.411655,-13.084240
76,structure_15.bpseq,0.379479,-17.872210
76,structure_17.bpseq,0.562017,-15.364410
76,structure_20.bpseq,0.411411,-13.533880
76,structure_23.bpseq,0.413289,-12.250540
76,structure_3.bpseq,0.549576,-6.694214
76,structure_5.bpseq,0.634615,-9.194360
76,structure_8.bpseq,0.728733,-12.396140
77,structure_12.bpseq,0.574354,-10.731800
77,structure_13.bpseq,0.417959,-11.731150
77,structure_15.bpseq,0.411316,-12.517700
77,structure_16.bpseq,0.455719,-10.411690
77,structure_17.bpseq,0.564464,-12.512630
77,structure_2.bpseq,0.739667,-13.791800
77,structure_20.bpseq,0.548330,-14.847420
77,structure_4.bpseq,0.399251,-9.408470
77,structure_6.bpseq,0.460820,-10.866240
77,structure_9.bpseq,0.614587,-11.874370
78,structure_11.bpseq,0.102990,-15.873170
78,structure_12.bpseq,0.381463,-9.612200
78,structure_13.bpseq,0.566227,-16.444730
78,structure_14.bpseq,0.549670,-11.649380
78,structure_15.bpseq,0.542484,-15.484610
78,structure_2.bpseq,0.609927,-6.197530
78,structure_4.bpseq,0.590875,-8.677522
78,structure_5.bpseq,0.153182,-12.047770
78,structure_7.bpseq,0.735702,-11.658600
78,structure_9.bpseq,0.665567,-11.577500
79,structure_10.bpseq,0.455963,-10.075022
79,structure_12.bpseq,0.633489,-9.818674
79,structure_15.bpseq,0.643717,-10.673560
79,structure_17.bpseq,0.583907,-12.679570
79,structure_21.bpseq,0.590922,-11.761510
79,structure_23.bpseq,0.393387,-15.616690
79,structure_25.bpseq,0.201954,-14.916020
79,structure_28.bpseq,0.519674,-12.043900
79,structure_4.bpseq,0.796906,-9.244338
79,structure_8.bpseq,0.533704,-9.912680
80,structure_1.bpseq,0.926749,-7.117555
80,structure_11.bpseq,0.722693,-11.672300
80,structure_13.bpseq,0.462764,-11.401270
80,structure_15.bpseq,0.655188,-7.739400
80,structure_17.bpseq,0.546034,-17.548760
80,structure_20.bpseq,0.605843,-11.915770
80,structure_23.bpseq,0.500000,-13.042680
80,structure_4.bpseq,0.606406,-8.119530
80,structure_6.bpseq,0.765705,-10.262560
80,structure_9.bpseq,0.757601,-9.310660
81,structure_10.bpseq,0.649083,-10.176610
81,structure_12.bpseq,0.667469,-12.045790
81,structure_14.bpseq,0.713750,-12.158370
81,structure_17.bpseq,0.659081,-15.974404
81,structure_19.bpseq,0.293395,-16.858664
81,structure_2.bpseq,0.630995,-8.314300
81,structure_23.bpseq,0.588730,-15.031930
81,structure_25.bpseq,0.670499,-15.812548
81,structure_5.bpseq,0.406341,-15.513554
81,structure_8.bpseq,0.592777,-8.236110
82,structure_11.bpseq,0.607103,-13.691850
82,structure_13.bpseq,0.668839,-10.319672
82,structure_15.bpseq,0.443865,-15.516360
82,structure_17.bpseq,0.618101,-14.006250
82,structure_19.bpseq,0.173273,-15.168200
82,structure_2.bpseq,0.626964,-15.398530
82,structure_4.bpseq,0.607869,-13.178590
82,structure_5.bpseq,0.167058,-7.007030
82,structure_6.bpseq,0.375028,-11.427361
82,structure_8.bpseq,0.822072,-12.565900
83,structure_10.bpseq,0.581368,-8.350380
83,structure_13.bpseq,0.632934,-9.638380
83,structure_16.bpseq,0.591377,-11.754841
83,structure_18.bpseq,0.196217,-14.989680
83,structure_2.bpseq,0.589274,-6.555660
83,structure_21.bpseq,0.630926,-13.515440
83,structure_23.bpseq,0.179340,-18.706510
83,structure_25.bpseq,0.596560,-13.140200
83,structure_5.bpseq,0.589274,-12.881060
83,structure_7.bpseq,0.186795,-11.963020
84,structure_1.bpseq,0.403502,-7.892590
84,structure_11.bpseq,0.597039,-12.464770
84,structure_13.bpseq,0.586066,-15.217470
84,structure_15.bpseq,0.487930,-11.580110
84,structure_2.bpseq,0.627870,-6.895230
84,structure_3.bpseq,0.773772,-11.733230
84,structure_6.bpseq,0.800002,-8.385700
84,structure_7.bpseq,0.610516,-10.997370
84,structure_8.bpseq,0.624175,-10.806860
84,structure_9.bpseq,0.430495,-13.793900
85,structure_1.bpseq,0.652837,-4.462880
85,structure_10.bpseq,0.397767,-9.753920
85,structure_11.bpseq,0.591944,-13.029060
85,structure_12.bpseq,0.448272,-8.715510
85,structure_14.bpseq,0.568108,-8.344330
85,structure_16.bpseq,0.408056,-7.956161
85,structure_19.bpseq,0.206123,-14.435590
85,structure_21.bpseq,0.359141,-17.545590
85,structure_4.bpseq,0.651186,-5.170530
85,structure_7.bpseq,0.235425,-10.934230
86,structure_1.bpseq,1.000000,-9.725790
86,structure_11.bpseq,0.454200,-8.569690
86,structure_14.bpseq,0.621165,-11.687710
86,structure_16.bpseq,0.377662,-14.429190
86,structure_3.bpseq,0.643267,-9.166310
86,structure_4.bpseq,0.491428,-10.947040
86,structure_5.bpseq,0.352427,-9.032600
86,structure_6.bpseq,0.430871,-9.392340
86,structure_7.bpseq,0.198535,-9.949530
86,structure_9.bpseq,0.157441,-15.792690
87,structure_10.bpseq,0.621779,-11.632900
87,structure_12.bpseq,0.415064,-13.636547
87,structure_13.bpseq,0.321529,-10.379580
87,structure_15.bpseq,0.580090,-16.486880
87,structure_17.bpseq,0.824186,-13.791992
87,structure_19.bpseq,0.690032,-13.922653
87,structure_2.bpseq,0.341511,-9.123770
87,structure_21.bpseq,0.498465,-18.717900
87,structure_5.bpseq,0.532731,-18.936450
87,structure_7.bpseq,0.396699,-15.036491
88,structure_11.bpseq,0.573966,-14.904150
88,structure_13.bpseq,0.612960,-14.371950
88,structure_15.bpseq,0.660171,-8.963894
88,structure_17.bpseq,0.209831,-10.700300
88,structure_19.bpseq,0.483628,-14.630410
88,structure_2.bpseq,0.837719,-9.071717
88,structure_22.bpseq,0.440716,-19.584870
88,structure_4.bpseq,0.608465,-8.962306
88,structure_6.bpseq,0.432878,-7.436220
88,structure_9.bpseq,0.621221,-11.131290
89,structure_1.bpseq,0.929863,-3.426880
89,structure_10.bpseq,0.673723,-13.466996
89,structure_13.bpseq,0.623271,-12.006353
89,structure_16.bpseq,0.627646,-15.551890
89,structure_18.bpseq,0.551031,-14.535000
89,structure_20.bpseq,0.225415,-16.153840
89,structure_21.bpseq,0.568008,-19.406940
89,structure_3.bpseq,0.725282,-7.052400
89,structure_5.bpseq,0.751674,-9.412190
89,structure_8.bpseq,0.553574,-7.699860
90,structure_1.bpseq,0.792009,-13.363380
90,structure_2.bpseq,0.690136,-10.841340
90,structure_3.bpseq,0.148981,-7.768570
90,structure_4.bpseq,0.678618,-9.438450
90,structure_5.bpseq,0.605781,-21.387270
90,structure_6.bpseq,0.421080,-14.888050
90,structure_7.bpseq,0.174419,-12.869090
90,structure_8.bpseq,0.390762,-18.382770
91,structure_10.bpseq,0.396193,-9.703310
91,structure_11.bpseq,0.413257,-9.490830
91,structure_14.bpseq,0.520236,-14.164050
91,structure_15.bpseq,0.605843,-14.450340
91,structure_2.bpseq,0.130726,-9.553840
91,structure_4.bpseq,0.940517,-9.269430
91,structure_6.bpseq,0.738379,-11.537810
91,structure_7.bpseq,0.411653,-8.716280
91,structure_8.bpseq,0.579393,-6.866020
91,structure_9.bpseq,0.585739,-10.658870
92,structure_11.bpseq,0.642915,-14.602760
92,structure_12.bpseq,0.617851,-15.141700
92,structure_13.bpseq,0.393444,-10.788470
92,structure_16.bpseq,0.214412,-10.953200
92,structure_18.bpseq,0.593659,-10.628790
92,structure_2.bpseq,0.650998,-5.115250
92,structure_21.bpseq,0.403502,-23.381900
92,structure_5.bpseq,0.359512,-9.181383
92,structure_7.bpseq,0.167433,-15.023550
92,structure_9.bpseq,0.636154,-12.551580
93,structure_1.bpseq,0.797406,-6.241440
93,structure_10.bpseq,0.620949,-7.126610
93,structure_14.bpseq,0.595099,-8.748980
93,structure_16.bpseq,0.446796,-16.023500
93,structure_18.bpseq,0.593842,-10.487090
93,structure_20.bpseq,0.470379,-14.806420
93,structure_22.bpseq,0.635185,-18.128600
93,structure_25.bpseq,0.417414,-15.839170
93,structure_4.bpseq,0.777185,-5.773990
93,structure_7.bpseq,0.619118,-7.832480
94,structure_1.bpseq,0.586470,-7.176260
94,structure_11.bpseq,0.639591,-12.214480
94,structure_13.bpseq,0.161842,-13.684240
94,structure_16.bpseq,0.454957,-14.211730
94,structure_19.bpseq,0.513368,-23.304360
94,structure_21.bpseq,0.533566,-14.624210
94,structure_3.bpseq,0.712238,-9.684530
94,structure_5.bpseq,0.534560,-10.390900
94,structure_7.bpseq,0.469295,-12.417800
94,structure_9.bpseq,0.616743,-16.561660
95,structure_1.bpseq,0.500000,-4.998710
95,structure_10.bpseq,0.372951,-10.233700
95,structure_12.bpseq,0.298246,-13.452690
95,structure_2.bpseq,0.910206,-8.024049
95,structure_3.bpseq,0.698971,-10.477090
95,structure_4.bpseq,0.529617,-10.339730
95,structure_5.bpseq,0.615185,-7.412300
95,structure_6.bpseq,0.615185,-13.327350
95,structure_7.bpseq,0.652823,-11.851530
95,structure_9.bpseq,0.503678,-17.100410
96,structure_11.bpseq,0.798115,-11.109660
96,structure_13.bpseq,0.632831,-14.223120
96,structure_16.bpseq,0.161842,-12.024040
96,structure_18.bpseq,0.196699,-13.453860
96,structure_2.bpseq,0.918116,-10.112360
96,structure_20.bpseq,0.587535,-20.154560
96,structure_22.bpseq,0.419830,-21.227360
96,structure_24.bpseq,0.160666,-15.392800
96,structure_4.bpseq,0.612396,-5.530190
96,structure_7.bpseq,0.705404,-12.767040
97,structure_10.bpseq,0.589406,-10.360552
97,structure_13.bpseq,0.590922,-7.489270
97,structure_15.bpseq,0.534364,-12.201550
97,structure_17.bpseq,0.461555,-14.491350
97,structure_19.bpseq,0.527078,-11.709890
97,structure_2.bpseq,0.616366,-8.314100
97,structure_21.bpseq,0.400545,-14.309620
97,structure_23.bpseq,0.424415,-20.882400
97,structure_4.bpseq,0.805515,-8.162440
97,structure_8.bpseq,0.593876,-12.901460
98,structure_10.bpseq,0.747537,-10.446670
98,structure_11.bpseq,0.230047,-13.013860
98,structure_13.bpseq,0.599800,-11.080920
98,structure_15.bpseq,0.226139,-15.217340
98,structure_17.bpseq,0.706534,-12.021140
98,structure_19.bpseq,0.424118,-16.122070
98,structure_2.bpseq,0.472795,-9.408790
98,structure_5.bpseq,0.595238,-15.885030
98,structure_7.bpseq,0.623916,-13.171390
98,structure_9.bpseq,0.457639,-13.445590
99,structure_12.bpseq,0.536333,-14.741920
99,structure_13.bpseq,0.432961,-12.630368
99,structure_14.bpseq,0.222819,-14.615330
99,structure_2.bpseq,0.918707,-6.195360
99,structure_3.bpseq,0.773492,-7.782190
99,structure_4.bpseq,0.619619,-5.403460
99,structure_6.bpseq,0.585072,-6.066600
99,structure_7.bpseq,0.413267,-14.782310
99,structure_8.bpseq,0.336303,-10.640100
99,structure_9.bpseq,0.374690,-12.905833
100,structure_1.bpseq,0.769390,-5.864940
100,structure_12.bpseq,0.590167,-9.544080
100,structure_14.bpseq,0.658114,-12.891480
100,structure_16.bpseq,0.453568,-14.957700
100,structure_19.bpseq,0.222472,-12.257708
100,structure_21.bpseq,0.461344,-19.760280
100,structure_24.bpseq,0.504909,-19.195730
100,structure_4.bpseq,0.725395,-10.678464
100,structure_6.bpseq,0.396910,-8.747690
100,structure_9.bpseq,0.376002,-13.208890
101,structure_10.bpseq,0.451150,-12.790190
101,structure_13.bpseq,0.591122,-9.105580
101,structure_15.bpseq,0.403567,-11.707740
101,structure_17.bpseq,0.400545,-14.831090
101,structure_19.bpseq,0.575176,-15.285440
101,structure_2.bpseq,0.573248,-10.827490
101,structure_4.bpseq,0.719143,-12.558540
101,structure_6.bpseq,0.639591,-10.334280
101,structure_7.bpseq,0.524922,-9.317750
101,structure_8.bpseq,0.501556,-13.195060
102,structure_1.bpseq,0.750621,-6.171960
102,structure_10.bpseq,0.487981,-10.344260
102,structure_12.bpseq,0.470824,-10.234310
102,structure_14.bpseq,0.502477,-12.666320
102,structure_16.bpseq,0.566188,-13.125250
102,structure_3.bpseq,0.690628,-9.965650
102,structure_4.bpseq,0.670419,-6.179310
102,structure_5.bpseq,0.648767,-10.535690
102,structure_7.bpseq,0.597034,-12.481700
102,structure_8.bpseq,0.194370,-8.658000
103,structure_1.bpseq,1.000000,-5.814167
103,structure_10.bpseq,0.325894,-8.241820
103,structure_15.bpseq,0.639591,-10.512680
103,structure_17.bpseq,0.543681,-9.749290
103,structure_19.bpseq,0.575176,-11.540570
103,structure_21.bpseq,0.401596,-14.592300
103,structure_24.bpseq,0.388141,-12.295030
103,structure_26.bpseq,0.298013,-18.040140
103,structure_5.bpseq,0.376816,-11.428870
103,structure_7.bpseq,0.586073,-9.846570
104,structure_1.bpseq,0.694745,-6.107000
104,structure_10.bpseq,0.498303,-14.425620
104,structure_13.bpseq,0.336428,-15.684320
104,structure_16.bpseq,0.355662,-12.978210
104,structure_19.bpseq,0.211325,-18.658190
104,structure_22.bpseq,0.325287,-18.438700
104,structure_3.bpseq,0.681239,-15.963530
104,structure_4.bpseq,0.393750,-7.831290
104,structure_5.bpseq,0.400000,-9.632445
104,structure_7.bpseq,0.498303,-13.679650
105,structure_10.bpseq,0.460052,-5.603190
105,structure_11.bpseq,0.512740,-15.927410
105,structure_13.bpseq,0.349122,-14.069470
105,structure_16.bpseq,0.435478,-10.023430
105,structure_18.bpseq,0.397477,-20.795340
105,structure_19.bpseq,0.483484,-17.448600
105,structure_2.bpseq,0.516020,-15.652750
105,structure_4.bpseq,0.433494,-19.377520
105,structure_6.bpseq,0.433494,-12.003495
105,structure_8.bpseq,0.381194,-16.002140
106,structure_1.bpseq,0.970815,-5.488305
106,structure_12.bpseq,0.410602,-10.552650
106,structure_14.bpseq,0.667857,-12.457970
106,structure_15.bpseq,0.667857,-9.797700
106,structure_17.bpseq,0.590278,-11.399980
106,structure_18.bpseq,0.617851,-11.004470
106,structure_19.bpseq,0.647067,-11.205570
106,structure_4.bpseq,0.552937,-9.312830
106,structure_6.bpseq,0.425000,-10.618240
106,structure_9.bpseq,0.500000,-8.816290
107,structure_1.bpseq,0.973985,-6.680490
107,structure_10.bpseq,0.355048,-13.005180
107,structure_12.bpseq,0.653520,-14.861140
107,structure_14.bpseq,0.173537,-14.183790
107,structure_17.bpseq,0.635239,-10.827950
107,structure_20.bpseq,0.638743,-15.237570
107,structure_25.bpseq,0.580002,-12.610730
107,structure_3.bpseq,0.720956,-9.139570
107,structure_6.bpseq,0.554554,-9.358030
107,structure_8.bpseq,0.144509,-15.433070
108,structure_1.bpseq,0.500000,-7.506170
108,structure_11.bpseq,0.409091,-13.606000
108,structure_15.bpseq,0.733737,-9.605960
108,structure_18.bpseq,0.621924,-12.444630
108,structure_20.bpseq,0.462972,-16.698510
108,structure_23.bpseq,0.618750,-13.614830
108,structure_25.bpseq,0.165572,-14.636520
108,structure_28.bpseq,0.372568,-12.305950
108,structure_4.bpseq,0.146447,-9.691420
108,structure_7.bpseq,0.126227,-9.245630
109,structure_11.bpseq,0.653718,-11.055567
109,structure_13.bpseq,0.151534,-13.709750
109,structure_17.bpseq,0.564870,-13.063170
109,structure_19.bpseq,0.548194,-14.186050
109,structure_2.bpseq,0.881550,-12.956560
109,structure_22.bpseq,0.600186,-16.690050
109,structure_24.bpseq,0.601541,-17.620410
109,structure_4.bpseq,0.587266,-6.940230
109,structure_7.bpseq,0.810596,-11.563650
109,structure_9.bpseq,0.582199,-10.293621
110,structure_10.bpseq,0.576878,-15.218180
110,structure_13.bpseq,0.614668,-17.555470
110,structure_15.bpseq,0.485263,-12.677905
110,structure_17.bpseq,0.643247,-15.885210
110,structure_19.bpseq,0.503847,-12.926009
110,structure_2.bpseq,0.620797,-6.701000
110,structure_21.bpseq,0.409149,-15.370660
110,structure_5.bpseq,0.510127,-14.614840
110,structure_7.bpseq,0.457773,-12.765620
110,structure_8.bpseq,0.265695,-15.090470
111,structure_10.bpseq,0.396662,-16.053460
111,structure_12.bpseq,0.534898,-17.187860
111,structure_14.bpseq,0.603282,-14.740982
111,structure_16.bpseq,0.537037,-18.514000
111,structure_2.bpseq,0.394591,-12.945130
111,structure_20.bpseq,0.429071,-16.915150
111,structure_22.bpseq,0.543292,-16.495000
111,structure_24.bpseq,0.359416,-21.507590
111,structure_6.bpseq,0.639178,-10.955940
111,structure_8.bpseq,0.568966,-13.380850
112,structure_1.bpseq,0.514452,-6.991930
112,structure_10.bpseq,0.344439,-9.956890
112,structure_11.bpseq,0.621829,-11.449370
112,structure_14.bpseq,0.480898,-13.890790
112,structure_17.bpseq,0.602796,-12.692220
112,structure_19.bpseq,0.123295,-16.441700
112,structure_3.bpseq,0.276702,-9.871040
112,structure_5.bpseq,0.968943,-10.969910
112,structure_6.bpseq,0.355274,-12.086770
112,structure_9.bpseq,0.750958,-15.061720
113,structure_1.bpseq,0.800784,-8.397950
113,structure_11.bpseq,0.407699,-10.157510
113,structure_13.bpseq,0.555242,-13.522380
113,structure_15.bpseq,0.465098,-16.243347
113,structure_17.bpseq,0.605603,-13.881440
113,structure_19.bpseq,0.519437,-13.936880
113,structure_21.bpseq,0.607149,-12.855520
113,structure_4.bpseq,0.438530,-9.322090
113,structure_6.bpseq,0.775520,-7.155960
113,structure_9.bpseq,0.670677,-8.286190
114,structure_1.bpseq,0.941708,-9.905490
114,structure_10.bpseq,0.675159,-11.207010
114,structure_11.bpseq,0.773525,-14.140210
114,structure_12.bpseq,0.594175,-11.972180
114,structure_13.bpseq,0.632483,-12.124340
114,structure_15.bpseq,0.186487,-13.081050
114,structure_18.bpseq,0.401682,-18.827380
114,structure_3.bpseq,0.516841,-12.190110
114,structure_5.bpseq,0.740856,-14.066000
114,structure_7.bpseq,0.634234,-10.223210
115,structure_1.bpseq,1.000000,-5.384930
115,structure_11.bpseq,0.652101,-10.528890
115,structure_13.bpseq,0.595440,-9.808260
115,structure_16.bpseq,0.356897,-15.381640
115,structure_18.bpseq,0.370165,-10.095560
115,structure_20.bpseq,0.794277,-10.123260
115,structure_24.bpseq,0.727772,-12.457550
115,structure_26.bpseq,0.594071,-10.814580
115,structure_4.bpseq,0.623000,-10.942060
115,structure_9.bpseq,0.443924,-13.088230
116,structure_1.bpseq,0.834902,-12.657730
116,structure_10.bpseq,0.519274,-13.021040
116,structure_12.bpseq,0.310352,-13.384670
116,structure_13.bpseq,0.642181,-13.750870
116,structure_14.bpseq,0.498183,-13.017610
116,structure_17.bpseq,0.169764,-13.952670
116,structure_19.bpseq,0.661777,-17.244070
116,structure_4.bpseq,0.572124,-10.044220
116,structure_6.bpseq,0.747040,-14.995170
116,structure_8.bpseq,0.407596,-9.042660
117,structure_15.bpseq,0.200778,-15.110039
117,structure_18.bpseq,0.639648,-13.641360
117,structure_23.bpseq,0.793702,-20.657660
117,structure_26.bpseq,0.527015,-15.637492
117,structure_31.bpseq,0.559162,-19.040020
117,structure_34.bpseq,0.177221,-22.797000
117,structure_37.bpseq,0.136537,-26.277800
117,structure_39.bpseq,0.198573,-27.479000
117,structure_5.bpseq,0.500000,-10.735430
117,structure_9.bpseq,0.407572,-18.412660
118,structure_10.bpseq,0.372173,-15.932260
118,structure_14.bpseq,0.331738,-22.246726
118,structure_17.bpseq,0.420870,-18.533060
118,structure_2.bpseq,0.757479,-9.478100
118,structure_22.bpseq,0.180199,-24.630290
118,structure_30.bpseq,0.162983,-24.490650
118,structure_33.bpseq,0.176285,-25.607380
118,structure_37.bpseq,0.320249,-22.283125
118,structure_39.bpseq,0.446859,-25.994310
118,structure_5.bpseq,0.702113,-13.390580
119,structure_11.bpseq,0.500000,-13.919900
119,structure_20.bpseq,0.675484,-18.646800
119,structure_23.bpseq,0.500000,-12.488600
119,structure_29.bpseq,0.406983,-19.983300
119,structure_31.bpseq,0.416376,-22.428200
119,structure_38.bpseq,0.141751,-30.131770
119,structure_4.bpseq,0.871429,-11.956800
119,structure_41.bpseq,0.629859,-20.489600
119,structure_43.bpseq,0.343851,-24.490000
119,structure_9.bpseq,0.784495,-10.537100
120,structure_11.bpseq,0.249384,-16.179360
120,structure_13.bpseq,0.247032,-19.498280
120,structure_17.bpseq,0.232739,-23.419060
120,structure_19.bpseq,0.301586,-19.176580
120,structure_2.bpseq,0.601852,-8.377000
120,structure_23.bpseq,0.207551,-24.160250
120,structure_25.bpseq,0.174149,-22.820501
120,structure_29.bpseq,0.227569,-23.122190
120,structure_6.bpseq,0.662502,-12.642800
120,structure_8.bpseq,0.207551,-15.219260
121,structure_1.bpseq,0.584218,-23.649920
121,structure_25.bpseq,0.603098,-31.704800
121,structure_33.bpseq,0.634697,-26.925700
121,structure_36.bpseq,0.623271,-23.716870
121,structure_4.bpseq,0.618425,-30.177800
